"","id.question","technique","difficulty","ntocompare","Respuesta","user","answer","time","correct"
"391",21,"ML","Media",1,"2016","usuario28","2015",16.8,0
"392",21,"ML","Media",1,"2016","usuario2","2016",41.1,1
"393",21,"ML","Media",1,"2016","usuario3","2016",51.2,1
"394",21,"ML","Media",1,"2016","usuario24","2016",36.5,1
"395",21,"ML","Media",1,"2016","usuario9","2016",25.4,1
"396",21,"ML","Media",1,"2016","usuario21","2016",15.5,1
"397",21,"ML","Media",1,"2016","usuario10","2015",21.2,0
"398",21,"ML","Media",1,"2016","usuario27","2016",70.9,1
"399",21,"ML","Media",1,"2016","usuario11","2016",15.5,1
"400",21,"ML","Media",1,"2016","usuario19","2016",33.2,1
"401",21,"ML","Media",1,"2016","usuario17","2016",24.8,1
"402",21,"ML","Media",1,"2016","usuario32","2016",29.2,1
"403",21,"ML","Media",1,"2016","usuario7","2016",32.3,1
"404",21,"ML","Media",1,"2016","usuario8","2016",40.3,1
"405",21,"ML","Media",1,"2016","usuario15","2016",36.6,1
"406",21,"ML","Media",1,"2016","usuario5","2016",22.4,1
"407",21,"ML","Media",1,"2016","usuario6","2015",29.1,0
"408",21,"ML","Media",1,"2016","usuario14","2016",38.7,1
"409",21,"ML","Media",1,"2016","usuario26","2015",17.6,0
"410",21,"ML","Media",1,"2016","usuario30","2016",23.5,1
"411",21,"ML","Media",1,"2016","usuario12","2016",21.4,1
"412",21,"ML","Media",1,"2016","usuario13","2016",25.6,1
"413",21,"ML","Media",1,"2016","usuario25","2016",21.1,1
"414",21,"ML","Media",1,"2016","usuario22","2016",13.8,1
"415",21,"ML","Media",1,"2016","usuario23","2016",30.7,1
"416",21,"ML","Media",1,"2016","usuario29","2016",16.2,1
"417",22,"ML","Media",2,"2015","usuario2","2015",41.7,1
"418",22,"ML","Media",2,"2015","usuario20","2015",35.9,1
"419",22,"ML","Media",2,"2015","usuario16","2015",18.8,1
"420",22,"ML","Media",2,"2015","usuario19","2015",50.8,1
"421",22,"ML","Media",2,"2015","usuario9","2015",38,1
"422",22,"ML","Media",2,"2015","usuario8","2015",41.1,1
"423",22,"ML","Media",2,"2015","usuario4","2015",28.6,1
"424",22,"ML","Media",2,"2015","usuario15","2015",58.8,1
"425",22,"ML","Media",2,"2015","usuario18","2015",43.3,1
"426",22,"ML","Media",2,"2015","usuario10","2015",46,1
"427",22,"ML","Media",2,"2015","usuario26","2015",39.6,1
"428",22,"ML","Media",2,"2015","usuario21","2015",27.9,1
"429",22,"ML","Media",2,"2015","usuario3","2015",35.7,1
"430",22,"ML","Media",2,"2015","usuario31","2015",33,1
"431",22,"ML","Media",2,"2015","usuario17","2015",35.2,1
"432",22,"ML","Media",2,"2015","usuario12","2015",22.1,1
"433",22,"ML","Media",2,"2015","usuario5","2015",25.9,1
"434",22,"ML","Media",2,"2015","usuario32","2015",18.3,1
"435",22,"ML","Media",2,"2015","usuario7","2015",33.9,1
"436",22,"ML","Media",2,"2015","usuario24","2015",55.5,1
"437",22,"ML","Media",2,"2015","usuario27","2015",46.4,1
"438",22,"ML","Media",2,"2015","usuario22","2015",36.4,1
"439",22,"ML","Media",2,"2015","usuario6","2015",26,1
"440",22,"ML","Media",2,"2015","usuario14","2015",36.9,1
"441",22,"ML","Media",2,"2015","usuario1","2015",85.1,1
"442",22,"ML","Media",2,"2015","usuario30","2015",54.9,1
"443",22,"ML","Media",2,"2015","usuario29","2014",49.8,0
"444",22,"ML","Media",2,"2015","usuario13","2015",33.9,1
"445",22,"ML","Media",2,"2015","usuario11","2015",47.3,1
"446",22,"ML","Media",2,"2015","usuario28","2015",20.6,1
"447",22,"ML","Media",2,"2015","usuario23","2015",32.2,1
"448",22,"ML","Media",2,"2015","usuario25","2015",48.3,1
"449",24,"JX","Media",2,"2012","usuario3","2012",111.5,1
"450",24,"JX","Media",2,"2012","usuario8","2013",87.2,0
"451",24,"JX","Media",2,"2012","usuario5","2012",40.7,1
"452",24,"JX","Media",2,"2012","usuario32","2012",83.8,1
"453",24,"JX","Media",2,"2012","usuario15","2012",90.8,1
"454",24,"JX","Media",2,"2012","usuario11","2013",90.4,0
"455",24,"JX","Media",2,"2012","usuario9","2012",54.8,1
"456",24,"JX","Media",2,"2012","usuario20","2012",55.1,1
"457",24,"JX","Media",2,"2012","usuario6","2012",31.5,1
"458",24,"JX","Media",2,"2012","usuario28","2012",54.8,1
"459",24,"JX","Media",2,"2012","usuario17","2012",54.1,1
"460",24,"JX","Media",2,"2012","usuario18","2012",74.8,1
"461",24,"JX","Media",2,"2012","usuario29","2012",61.1,1
"462",24,"JX","Media",2,"2012","usuario10","2012",54,1
"463",24,"JX","Media",2,"2012","usuario4","same",63.4,0
"464",24,"JX","Media",2,"2012","usuario16","2012",20.4,1
"465",24,"JX","Media",2,"2012","usuario27","2012",78.9,1
"466",24,"JX","Media",2,"2012","usuario13","2012",44.5,1
"467",24,"JX","Media",2,"2012","usuario2","2012",63.4,1
"468",24,"JX","Media",2,"2012","usuario25","2012",31,1
"469",24,"JX","Media",2,"2012","usuario7","2012",68.3,1
"470",24,"JX","Media",2,"2012","usuario21","2012",25.7,1
"471",24,"JX","Media",2,"2012","usuario14","2012",56.9,1
"472",24,"JX","Media",2,"2012","usuario22","2013",47.4,0
"473",24,"JX","Media",2,"2012","usuario19","2013",48.5,0
"474",24,"JX","Media",2,"2012","usuario1","same",26.4,0
"475",24,"JX","Media",2,"2012","usuario23","2012",82.2,1
"476",24,"JX","Media",2,"2012","usuario12","2012",47.2,1
"477",24,"JX","Media",2,"2012","usuario31","2012",47.4,1
"478",24,"JX","Media",2,"2012","usuario24","2013",51.8,0
"479",24,"JX","Media",2,"2012","usuario30","2012",52.7,1
"480",24,"JX","Media",2,"2012","usuario26","2012",66.8,1
"481",25,"JX","Media",1,"2014","usuario3","2014",21.1,1
"482",25,"JX","Media",1,"2014","usuario21","2014",19.3,1
"483",25,"JX","Media",1,"2014","usuario31","2014",35.8,1
"484",25,"JX","Media",1,"2014","usuario19","2014",81.4,1
"485",25,"JX","Media",1,"2014","usuario10","2014",27.5,1
"486",25,"JX","Media",1,"2014","usuario29","2013",13.3,0
"487",25,"JX","Media",1,"2014","usuario22","2013",15.4,0
"488",25,"JX","Media",1,"2014","usuario5","2014",29.8,1
"489",25,"JX","Media",1,"2014","usuario8","2014",31.7,1
"490",25,"JX","Media",1,"2014","usuario27","2014",91.1,1
"491",25,"JX","Media",1,"2014","usuario20","2013",30.1,0
"492",25,"JX","Media",1,"2014","usuario17","2014",39.8,1
"493",25,"JX","Media",1,"2014","usuario15","same",52.2,0
"494",25,"JX","Media",1,"2014","usuario18","2014",40.1,1
"495",25,"JX","Media",1,"2014","usuario9","2014",44.6,1
"496",25,"JX","Media",1,"2014","usuario4","same",27,0
"497",25,"JX","Media",1,"2014","usuario1","2014",41.7,1
"498",25,"JX","Media",1,"2014","usuario32","2014",41.3,1
"499",25,"JX","Media",1,"2014","usuario6","2014",46.2,1
"500",25,"JX","Media",1,"2014","usuario16","same",42,0
"501",25,"JX","Media",1,"2014","usuario25","2014",21.3,1
"502",25,"JX","Media",1,"2014","usuario7","2014",42.4,1
"503",25,"JX","Media",1,"2014","usuario14","2014",25.3,1
"504",25,"JX","Media",1,"2014","usuario28","2013",69.5,0
"505",25,"JX","Media",1,"2014","usuario24","2013",34.1,0
"506",25,"JX","Media",1,"2014","usuario30","2014",50.7,1
"507",25,"JX","Media",1,"2014","usuario26","2013",42.3,0
"508",25,"JX","Media",1,"2014","usuario13","2014",27.8,1
"509",25,"JX","Media",1,"2014","usuario2","2013",28,0
"510",25,"JX","Media",1,"2014","usuario23","2014",29.7,1
"511",25,"JX","Media",1,"2014","usuario12","2014",38.2,1
"512",25,"JX","Media",1,"2014","usuario11","2014",87.9,1
"513",29,"SW","Difícil",1,"2013","usuario13","2012",35.7,0
"514",29,"SW","Difícil",1,"2013","usuario30","2013",24.4,1
"515",29,"SW","Difícil",1,"2013","usuario23","2012",21.3,0
"516",29,"SW","Difícil",1,"2013","usuario10","2012",37.3,0
"517",29,"SW","Difícil",1,"2013","usuario28","2013",65.4,1
"518",29,"SW","Difícil",1,"2013","usuario14","2013",25.7,1
"519",29,"SW","Difícil",1,"2013","usuario31","2013",16,1
"520",29,"SW","Difícil",1,"2013","usuario18","2012",27.8,0
"521",29,"SW","Difícil",1,"2013","usuario22","2012",44.2,0
"522",29,"SW","Difícil",1,"2013","usuario19","2013",35.7,1
"523",29,"SW","Difícil",1,"2013","usuario1","2013",73.3,1
"524",29,"SW","Difícil",1,"2013","usuario12","2013",17.7,1
"525",29,"SW","Difícil",1,"2013","usuario2","2012",23.1,0
"526",29,"SW","Difícil",1,"2013","usuario16","2013",26.8,1
"527",29,"SW","Difícil",1,"2013","usuario27","2013",58.1,1
"528",29,"SW","Difícil",1,"2013","usuario20","2013",30.4,1
"529",29,"SW","Difícil",1,"2013","usuario21","same",30.2,0
"530",29,"SW","Difícil",1,"2013","usuario3","2013",37.9,1
"531",29,"SW","Difícil",1,"2013","usuario17","2013",25.4,1
"532",29,"SW","Difícil",1,"2013","usuario15","same",25.2,0
"533",29,"SW","Difícil",1,"2013","usuario6","2012",18.9,0
"534",29,"SW","Difícil",1,"2013","usuario32","2013",48.3,1
"535",29,"SW","Difícil",1,"2013","usuario29","2012",27.9,0
"536",29,"SW","Difícil",1,"2013","usuario11","2013",31,1
"537",29,"SW","Difícil",1,"2013","usuario9","2013",34.1,1
"538",29,"SW","Difícil",1,"2013","usuario25","same",22.8,0
"539",29,"SW","Difícil",1,"2013","usuario26","2013",21,1
"540",29,"SW","Difícil",1,"2013","usuario8","2013",31.2,1
"541",29,"SW","Difícil",1,"2013","usuario7","2013",35,1
"542",29,"SW","Difícil",1,"2013","usuario24","same",31.6,0
"543",29,"SW","Difícil",1,"2013","usuario4","2013",18.5,1
"544",29,"SW","Difícil",1,"2013","usuario5","2013",26.7,1
"545",30,"SW","Difícil",2,"2012","usuario13","2012",85.8,1
"546",30,"SW","Difícil",2,"2012","usuario1","2012",119.3,1
"547",30,"SW","Difícil",2,"2012","usuario11","2012",39.5,1
"548",30,"SW","Difícil",2,"2012","usuario14","2012",32.9,1
"549",30,"SW","Difícil",2,"2012","usuario17","2012",39.8,1
"550",30,"SW","Difícil",2,"2012","usuario31","2012",56.7,1
"551",30,"SW","Difícil",2,"2012","usuario30","2012",36.7,1
"552",30,"SW","Difícil",2,"2012","usuario12","2012",32.1,1
"553",30,"SW","Difícil",2,"2012","usuario16","2012",37,1
"554",30,"SW","Difícil",2,"2012","usuario29","2012",26.7,1
"555",30,"SW","Difícil",2,"2012","usuario20","2012",54.9,1
"556",30,"SW","Difícil",2,"2012","usuario5","2016",67.5,0
"557",30,"SW","Difícil",2,"2012","usuario28","2012",26.1,1
"558",30,"SW","Difícil",2,"2012","usuario3","2012",59.1,1
"559",30,"SW","Difícil",2,"2012","usuario8","2012",38.6,1
"560",30,"SW","Difícil",2,"2012","usuario21","2012",43.2,1
"561",30,"SW","Difícil",2,"2012","usuario18","2012",46,1
"562",30,"SW","Difícil",2,"2012","usuario19","2012",49.3,1
"563",30,"SW","Difícil",2,"2012","usuario4","2016",31.2,0
"564",30,"SW","Difícil",2,"2012","usuario15","2012",39.8,1
"565",30,"SW","Difícil",2,"2012","usuario7","2012",56,1
"566",30,"SW","Difícil",2,"2012","usuario2","2012",69.3,1
"567",30,"SW","Difícil",2,"2012","usuario26","2012",35.8,1
"568",30,"SW","Difícil",2,"2012","usuario27","2012",49.7,1
"569",30,"SW","Difícil",2,"2012","usuario9","2016",36,0
"570",30,"SW","Difícil",2,"2012","usuario23","2012",85.7,1
"571",30,"SW","Difícil",2,"2012","usuario22","2012",39.4,1
"572",30,"SW","Difícil",2,"2012","usuario32","2012",48.9,1
"573",30,"SW","Difícil",2,"2012","usuario6","2012",27.7,1
"574",30,"SW","Difícil",2,"2012","usuario24","2012",112.1,1
"575",30,"SW","Difícil",2,"2012","usuario25","2012",43.9,1
"576",30,"SW","Difícil",2,"2012","usuario10","2012",38.9,1
"577",32,"OV","Difícil",1,"same","usuario15","same",13,1
"578",32,"OV","Difícil",1,"same","usuario32","same",18.2,1
"579",32,"OV","Difícil",1,"same","usuario17","same",27.6,1
"580",32,"OV","Difícil",1,"same","usuario14","2011",63.1,0
"581",32,"OV","Difícil",1,"same","usuario4","2012",22.3,0
"582",32,"OV","Difícil",1,"same","usuario28","same",17.9,1
"583",32,"OV","Difícil",1,"same","usuario19","same",26.3,1
"584",32,"OV","Difícil",1,"same","usuario29","same",23.5,1
"585",32,"OV","Difícil",1,"same","usuario24","2012",39,0
"586",32,"OV","Difícil",1,"same","usuario1","same",32.4,1
"587",32,"OV","Difícil",1,"same","usuario18","same",30.5,1
"588",32,"OV","Difícil",1,"same","usuario7","same",39,1
"589",32,"OV","Difícil",1,"same","usuario25","same",28.7,1
"590",32,"OV","Difícil",1,"same","usuario9","same",34.5,1
"591",32,"OV","Difícil",1,"same","usuario16","same",16.8,1
"592",32,"OV","Difícil",1,"same","usuario30","2011",33.1,0
"593",32,"OV","Difícil",1,"same","usuario23","same",40,1
"594",32,"OV","Difícil",1,"same","usuario31","same",21.8,1
"595",32,"OV","Difícil",1,"same","usuario3","same",36.3,1
"596",32,"OV","Difícil",1,"same","usuario21","2012",25.7,0
"597",32,"OV","Difícil",1,"same","usuario6","2011",53.1,0
"598",32,"OV","Difícil",1,"same","usuario5","same",37.3,1
"599",32,"OV","Difícil",1,"same","usuario27","same",34.9,1
"600",32,"OV","Difícil",1,"same","usuario13","same",17.8,1
"601",32,"OV","Difícil",1,"same","usuario10","same",21.5,1
"602",32,"OV","Difícil",1,"same","usuario11","2012",51.4,0
"603",32,"OV","Difícil",1,"same","usuario12","same",24.4,1
"604",32,"OV","Difícil",1,"same","usuario22","2011",38.6,0
"605",32,"OV","Difícil",1,"same","usuario20","same",38.4,1
"606",32,"OV","Difícil",1,"same","usuario26","same",26.5,1
"607",32,"OV","Difícil",1,"same","usuario2","2011",30.1,0
"608",32,"OV","Difícil",1,"same","usuario8","2012",35.7,0
"609",33,"OV","Difícil",2,"2017","usuario18","2017",97.6,1
"610",33,"OV","Difícil",2,"2017","usuario17","2017",48,1
"611",33,"OV","Difícil",2,"2017","usuario24","same",83.1,0
"612",33,"OV","Difícil",2,"2017","usuario16","2017",32.7,1
"613",33,"OV","Difícil",2,"2017","usuario32","2014",56.6,0
"614",33,"OV","Difícil",2,"2017","usuario1","2017",50.6,1
"615",33,"OV","Difícil",2,"2017","usuario15","2017",45.8,1
"616",33,"OV","Difícil",2,"2017","usuario6","2017",29.1,1
"617",33,"OV","Difícil",2,"2017","usuario14","2017",36.9,1
"618",33,"OV","Difícil",2,"2017","usuario4","2017",28.4,1
"619",33,"OV","Difícil",2,"2017","usuario27","2014",67.4,0
"620",33,"OV","Difícil",2,"2017","usuario5","2017",53.2,1
"621",33,"OV","Difícil",2,"2017","usuario12","2014",19.9,0
"622",33,"OV","Difícil",2,"2017","usuario19","2017",27.5,1
"623",33,"OV","Difícil",2,"2017","usuario9","2017",42.4,1
"624",33,"OV","Difícil",2,"2017","usuario23","2017",22.3,1
"625",33,"OV","Difícil",2,"2017","usuario8","2017",48.6,1
"626",33,"OV","Difícil",2,"2017","usuario3","2017",30.5,1
"627",33,"OV","Difícil",2,"2017","usuario7","2017",69.6,1
"628",33,"OV","Difícil",2,"2017","usuario28","2017",38.5,1
"629",33,"OV","Difícil",2,"2017","usuario21","2017",37.4,1
"630",33,"OV","Difícil",2,"2017","usuario25","2017",28.4,1
"631",33,"OV","Difícil",2,"2017","usuario31","2017",53.6,1
"632",33,"OV","Difícil",2,"2017","usuario22","2017",38.3,1
"633",33,"OV","Difícil",2,"2017","usuario13","2017",124.3,1
"634",33,"OV","Difícil",2,"2017","usuario20","2017",39,1
"635",33,"OV","Difícil",2,"2017","usuario30","2017",60,1
"636",33,"OV","Difícil",2,"2017","usuario11","same",46.4,0
"637",33,"OV","Difícil",2,"2017","usuario26","2017",58.4,1
"638",33,"OV","Difícil",2,"2017","usuario10","2017",27.5,1
"639",33,"OV","Difícil",2,"2017","usuario29","2017",41.4,1
"640",33,"OV","Difícil",2,"2017","usuario2","2017",66.8,1
"641",36,"ML","Difícil",1,"2013","usuario22","2013",21.5,1
"642",36,"ML","Difícil",1,"2013","usuario19","2017",37.7,0
"643",36,"ML","Difícil",1,"2013","usuario12","2013",19.5,1
"644",36,"ML","Difícil",1,"2013","usuario18","same",22.5,0
"645",36,"ML","Difícil",1,"2013","usuario10","2013",16.9,1
"646",36,"ML","Difícil",1,"2013","usuario5","same",19.3,0
"647",36,"ML","Difícil",1,"2013","usuario21","2013",18.3,1
"648",36,"ML","Difícil",1,"2013","usuario25","2013",15.3,1
"649",36,"ML","Difícil",1,"2013","usuario20","2013",21.2,1
"650",36,"ML","Difícil",1,"2013","usuario9","2013",37,1
"651",36,"ML","Difícil",1,"2013","usuario7","2013",36.9,1
"652",36,"ML","Difícil",1,"2013","usuario4","2013",15.2,1
"653",36,"ML","Difícil",1,"2013","usuario2","2013",18.6,1
"654",36,"ML","Difícil",1,"2013","usuario3","2013",15.6,1
"655",36,"ML","Difícil",1,"2013","usuario16","same",8.3,0
"656",36,"ML","Difícil",1,"2013","usuario1","2013",26.5,1
"657",36,"ML","Difícil",1,"2013","usuario28","2013",13.8,1
"658",36,"ML","Difícil",1,"2013","usuario32","2017",22.1,0
"659",36,"ML","Difícil",1,"2013","usuario8","2013",34.3,1
"660",36,"ML","Difícil",1,"2013","usuario24","2013",29.2,1
"661",36,"ML","Difícil",1,"2013","usuario29","2013",13.7,1
"662",36,"ML","Difícil",1,"2013","usuario17","2013",20.2,1
"663",36,"ML","Difícil",1,"2013","usuario6","2013",29.9,1
"664",36,"ML","Difícil",1,"2013","usuario14","2013",24.7,1
"665",36,"ML","Difícil",1,"2013","usuario30","2013",15.4,1
"666",36,"ML","Difícil",1,"2013","usuario15","2013",52.1,1
"667",36,"ML","Difícil",1,"2013","usuario31","2013",15.6,1
"668",36,"ML","Difícil",1,"2013","usuario13","2013",19,1
"669",36,"ML","Difícil",1,"2013","usuario27","same",60.8,0
"670",36,"ML","Difícil",1,"2013","usuario23","2017",33.7,0
"671",36,"ML","Difícil",1,"2013","usuario26","2013",24.8,1
"672",36,"ML","Difícil",1,"2013","usuario11","same",20.3,0
"673",37,"ML","Difícil",2,"2015","usuario20","2015",55.5,1
"674",37,"ML","Difícil",2,"2015","usuario18","2015",58.8,1
"675",37,"ML","Difícil",2,"2015","usuario9","2015",30.6,1
"676",37,"ML","Difícil",2,"2015","usuario2","2015",56.4,1
"677",37,"ML","Difícil",2,"2015","usuario19","2015",49.2,1
"678",37,"ML","Difícil",2,"2015","usuario12","2015",34.2,1
"679",37,"ML","Difícil",2,"2015","usuario27","2015",139.1,1
"680",37,"ML","Difícil",2,"2015","usuario15","2015",63.5,1
"681",37,"ML","Difícil",2,"2015","usuario3","2015",59.4,1
"682",37,"ML","Difícil",2,"2015","usuario24","2016",70.6,0
"683",37,"ML","Difícil",2,"2015","usuario4","2015",36.4,1
"684",37,"ML","Difícil",2,"2015","usuario28","2015",55.7,1
"685",37,"ML","Difícil",2,"2015","usuario22","2015",40.4,1
"686",37,"ML","Difícil",2,"2015","usuario21","2015",40.2,1
"687",37,"ML","Difícil",2,"2015","usuario1","2015",42.6,1
"688",37,"ML","Difícil",2,"2015","usuario16","same",28.2,0
"689",37,"ML","Difícil",2,"2015","usuario32","2015",38.4,1
"690",37,"ML","Difícil",2,"2015","usuario13","2015",35.9,1
"691",37,"ML","Difícil",2,"2015","usuario6","2015",36.3,1
"692",37,"ML","Difícil",2,"2015","usuario26","2015",51,1
"693",37,"ML","Difícil",2,"2015","usuario10","2015",37.4,1
"694",37,"ML","Difícil",2,"2015","usuario29","2015",28.2,1
"695",37,"ML","Difícil",2,"2015","usuario14","2015",44.9,1
"696",37,"ML","Difícil",2,"2015","usuario8","2015",45.4,1
"697",37,"ML","Difícil",2,"2015","usuario31","2015",38.6,1
"698",37,"ML","Difícil",2,"2015","usuario17","2015",47,1
"699",37,"ML","Difícil",2,"2015","usuario25","2015",64.8,1
"700",37,"ML","Difícil",2,"2015","usuario5","2015",61.6,1
"701",37,"ML","Difícil",2,"2015","usuario23","2016",40.3,0
"702",37,"ML","Difícil",2,"2015","usuario11","2015",57.2,1
"703",37,"ML","Difícil",2,"2015","usuario30","2015",72.9,1
"704",37,"ML","Difícil",2,"2015","usuario7","2015",26.4,1
"705",38,"JX","Difícil",1,"2014","usuario3","same",32.2,0
"706",38,"JX","Difícil",1,"2014","usuario8","same",17,0
"707",38,"JX","Difícil",1,"2014","usuario14","2016",23.3,0
"708",38,"JX","Difícil",1,"2014","usuario4","2014",28.1,1
"709",38,"JX","Difícil",1,"2014","usuario5","same",12.2,0
"710",38,"JX","Difícil",1,"2014","usuario10","2014",38.1,1
"711",38,"JX","Difícil",1,"2014","usuario15","same",34.8,0
"712",38,"JX","Difícil",1,"2014","usuario9","2016",47.8,0
"713",38,"JX","Difícil",1,"2014","usuario6","2016",14.4,0
"714",38,"JX","Difícil",1,"2014","usuario11","same",30.3,0
"715",38,"JX","Difícil",1,"2014","usuario17","2014",31.3,1
"716",38,"JX","Difícil",1,"2014","usuario1","2014",44.7,1
"717",38,"JX","Difícil",1,"2014","usuario27","2014",37.4,1
"718",38,"JX","Difícil",1,"2014","usuario21","same",53.3,0
"719",38,"JX","Difícil",1,"2014","usuario28","same",43.1,0
"720",38,"JX","Difícil",1,"2014","usuario20","2014",45.9,1
"721",38,"JX","Difícil",1,"2014","usuario18","same",31.7,0
"722",38,"JX","Difícil",1,"2014","usuario32","same",34,0
"723",38,"JX","Difícil",1,"2014","usuario22","2016",28.5,0
"724",38,"JX","Difícil",1,"2014","usuario25","2014",19.8,1
"725",38,"JX","Difícil",1,"2014","usuario19","2014",24.1,1
"726",38,"JX","Difícil",1,"2014","usuario13","2016",22.7,0
"727",38,"JX","Difícil",1,"2014","usuario23","2016",16.7,0
"728",38,"JX","Difícil",1,"2014","usuario16","same",16.2,0
"729",38,"JX","Difícil",1,"2014","usuario2","2016",22.9,0
"730",38,"JX","Difícil",1,"2014","usuario7","2014",40,1
"731",38,"JX","Difícil",1,"2014","usuario31","same",24.1,0
"732",38,"JX","Difícil",1,"2014","usuario24","2016",30.7,0
"733",38,"JX","Difícil",1,"2014","usuario26","2014",53.3,1
"734",38,"JX","Difícil",1,"2014","usuario29","2016",27.1,0
"735",38,"JX","Difícil",1,"2014","usuario12","2014",38.7,1
"736",38,"JX","Difícil",1,"2014","usuario30","2016",44.2,0
"737",40,"JX","Difícil",2,"2015","usuario16","2015",22.6,1
"738",40,"JX","Difícil",2,"2015","usuario14","2015",66.4,1
"739",40,"JX","Difícil",2,"2015","usuario8","2015",69.7,1
"740",40,"JX","Difícil",2,"2015","usuario29","2014",32.7,0
"741",40,"JX","Difícil",2,"2015","usuario10","2015",35.7,1
"742",40,"JX","Difícil",2,"2015","usuario11","2015",70.7,1
"743",40,"JX","Difícil",2,"2015","usuario17","same",68,0
"744",40,"JX","Difícil",2,"2015","usuario20","2015",54.7,1
"745",40,"JX","Difícil",2,"2015","usuario31","2015",43.7,1
"746",40,"JX","Difícil",2,"2015","usuario21","2015",33.6,1
"747",40,"JX","Difícil",2,"2015","usuario25","2015",39.7,1
"748",40,"JX","Difícil",2,"2015","usuario18","2015",45,1
"749",40,"JX","Difícil",2,"2015","usuario1","2015",28.7,1
"750",40,"JX","Difícil",2,"2015","usuario32","2015",56.9,1
"751",40,"JX","Difícil",2,"2015","usuario15","2015",52.8,1
"752",40,"JX","Difícil",2,"2015","usuario26","2015",44.8,1
"753",40,"JX","Difícil",2,"2015","usuario30","2015",53.7,1
"754",40,"JX","Difícil",2,"2015","usuario23","2015",41.1,1
"755",40,"JX","Difícil",2,"2015","usuario13","2015",58.7,1
"756",40,"JX","Difícil",2,"2015","usuario6","2015",21.7,1
"757",40,"JX","Difícil",2,"2015","usuario27","2015",69.3,1
"758",40,"JX","Difícil",2,"2015","usuario3","2015",53.8,1
"759",40,"JX","Difícil",2,"2015","usuario24","2015",46.2,1
"760",40,"JX","Difícil",2,"2015","usuario28","2015",52.8,1
"761",40,"JX","Difícil",2,"2015","usuario7","2015",35.3,1
"762",40,"JX","Difícil",2,"2015","usuario9","2015",41.4,1
"763",40,"JX","Difícil",2,"2015","usuario4","2015",44.5,1
"764",40,"JX","Difícil",2,"2015","usuario22","2015",41.8,1
"765",40,"JX","Difícil",2,"2015","usuario5","2014",29.1,0
"766",40,"JX","Difícil",2,"2015","usuario19","2015",74.6,1
"767",40,"JX","Difícil",2,"2015","usuario12","2015",60,1
"768",40,"JX","Difícil",2,"2015","usuario2","2015",53.5,1
